tanggal,periode_data,pm10,pm25,so2,co,o3,no2,max,critical,categori,stasiun,_baris_sumber,tanggal_dt,row_param_max,cat_from_raw_max,critical_candidates,jumlah_critical_candidates,critical_final,flag_multi_critical,critical_status,critical_candidates_str,periode_expected,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,jumlah_param_pada_max,flag_multi_param_max,categori_expected,jumlah_parameter_terisi,critical_terisi_flag,duplicate_group_size,duplicate_group_id,duplicate_type,dedup_action,used_for_main_dashboard_kpi
2020-06-06,202006,68.0,51.73333333333333,20.0,5.0,57.0,11.0,68.0,PM10,SEDANG,DKI1 Bunderan HI,2051,2020-06-06,68.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,68.0,PM10,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,25,18.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,75.0,51.73333333333333,20.0,6.0,53.0,15.0,75.0,PM10,SEDANG,DKI1 Bunderan HI,2052,2020-06-06,75.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,75.0,PM10,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,25,18.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-07-11,202007,73.0,51.94545454545455,17.0,9.0,47.0,16.0,73.0,PM10,SEDANG,DKI1 Bunderan HI,2064,2020-07-11,73.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202007,2020-07-11,202007,73.0,PM10,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,19.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-07-11,202007,61.0,51.94545454545455,85.0,19.0,14.0,45.0,85.0,SO2,SEDANG,DKI1 Bunderan HI,2065,2020-07-11,85.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202007,2020-07-11,202011,25.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,19.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-08-11,202008,60.0,52.13333333333333,20.0,5.0,34.0,10.0,60.0,PM10,SEDANG,DKI1 Bunderan HI,2096,2020-08-11,60.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202008,2020-08-11,202008,60.0,PM10,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,20.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-08-11,202008,60.0,52.13333333333333,85.0,16.0,17.0,57.0,85.0,SO2,SEDANG,DKI1 Bunderan HI,2097,2020-08-11,85.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202008,2020-08-11,202011,14.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,20.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-09-11,202009,68.0,52.32121212121212,18.0,7.0,70.0,22.0,70.0,O3,SEDANG,DKI1 Bunderan HI,2128,2020-09-11,70.0,SEDANG,['O3'],1,O3,False,CORRECTED_SINGLE_CRITICAL,O3,202009,2020-09-11,202009,97.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,21.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-09-11,202009,62.0,52.32121212121212,95.0,20.0,13.0,57.0,95.0,SO2,SEDANG,DKI1 Bunderan HI,2129,2020-09-11,95.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202009,2020-09-11,202011,18.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,21.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-10-11,202010,44.0,52.5030303030303,18.0,6.0,74.0,11.0,74.0,O3,SEDANG,DKI1 Bunderan HI,2159,2020-10-11,74.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202010,2020-10-11,202010,74.0,O3,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,22.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-10-11,202010,62.0,52.5030303030303,92.0,18.0,8.0,53.0,92.0,SO2,SEDANG,DKI1 Bunderan HI,2160,2020-10-11,92.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202010,2020-10-11,202011,16.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,22.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-12-11,202012,53.0,52.87272727272728,80.0,20.0,6.0,49.0,80.0,SO2,SEDANG,DKI1 Bunderan HI,2192,2020-12-11,80.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202012,2020-12-11,202011,23.0,PM2.5,SEDANG,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,23.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-12-11,202012,32.0,52.87272727272728,24.0,9.0,21.0,12.0,52.87272727272728,PM2.5,SEDANG,DKI1 Bunderan HI,2193,2020-12-11,52.87272727272728,BAIK,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202012,2020-12-11,202012,49.0,PM2.5,BAIK,DKI1 Bunderan HI,1,False,SEDANG,6,1,2,23.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-01-12,201601,59.0,,28.0,15.0,60.0,13.0,60.0,O3,SEDANG,DKI2 Kelapa Gading,3989,2016-01-12,60.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201601,2016-01-12,201601,60.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,24.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-01-12,201601,52.0,,25.0,35.0,38.0,16.0,52.0,PM10,SEDANG,DKI2 Kelapa Gading,3990,2016-01-12,52.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201601,2016-01-12,201612,52.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,24.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-02-12,201602,41.0,,3.0,24.0,35.0,15.0,41.0,PM10,BAIK,DKI2 Kelapa Gading,4021,2016-02-12,41.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201602,2016-02-12,201602,41.0,PM10,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,25.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-02-12,201602,23.0,,22.0,17.0,43.0,5.0,43.0,O3,BAIK,DKI2 Kelapa Gading,4022,2016-02-12,43.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201602,2016-02-12,201612,43.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,25.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-03-12,201603,59.0,,11.0,33.0,109.0,24.0,109.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4051,2016-03-12,109.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201603,2016-03-12,201603,109.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,26.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-03-12,201603,22.0,,22.0,21.0,34.0,8.0,34.0,O3,BAIK,DKI2 Kelapa Gading,4052,2016-03-12,34.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201603,2016-03-12,201612,34.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,26.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-04-12,201604,63.0,,15.0,29.0,36.0,15.0,63.0,PM10,SEDANG,DKI2 Kelapa Gading,4083,2016-04-12,63.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201604,2016-04-12,201604,63.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,27.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-04-12,201604,30.0,,22.0,19.0,35.0,5.0,35.0,O3,BAIK,DKI2 Kelapa Gading,4084,2016-04-12,35.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201604,2016-04-12,201612,35.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,27.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-05-12,201605,71.0,,16.0,26.0,87.0,11.0,87.0,O3,SEDANG,DKI2 Kelapa Gading,4114,2016-05-12,87.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201605,2016-05-12,201605,87.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,28.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-05-12,201605,16.0,,22.0,19.0,36.0,6.0,36.0,O3,BAIK,DKI2 Kelapa Gading,4115,2016-05-12,36.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201605,2016-05-12,201612,36.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,28.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-06-12,201606,63.0,,13.0,35.0,89.0,14.0,89.0,O3,SEDANG,DKI2 Kelapa Gading,4146,2016-06-12,89.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201606,2016-06-12,201606,89.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,29.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-06-12,201606,25.0,,23.0,19.0,33.0,7.0,33.0,O3,BAIK,DKI2 Kelapa Gading,4147,2016-06-12,33.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201606,2016-06-12,201612,33.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,29.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-07-12,201607,32.0,,11.0,19.0,76.0,9.0,76.0,O3,SEDANG,DKI2 Kelapa Gading,4177,2016-07-12,76.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201607,2016-07-12,201607,76.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,30.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-07-12,201607,32.0,,24.0,19.0,56.0,7.0,56.0,O3,SEDANG,DKI2 Kelapa Gading,4178,2016-07-12,56.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201607,2016-07-12,201612,56.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,30.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-01,201608,56.0,,17.0,30.0,66.0,23.0,66.0,O3,SEDANG,DKI2 Kelapa Gading,4198,2016-08-01,66.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-01,201609,66.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,31.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-01,201608,60.0,,18.0,21.0,70.0,11.0,70.0,O3,SEDANG,DKI2 Kelapa Gading,4199,2016-08-01,70.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-01,201608,70.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,31.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-02,201608,67.0,,17.0,35.0,73.0,19.0,73.0,O3,SEDANG,DKI2 Kelapa Gading,4200,2016-08-02,73.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-02,201609,73.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,32.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-02,201608,41.0,,13.0,22.0,131.0,14.0,131.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4201,2016-08-02,131.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-02,201608,131.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,32.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-03,201608,66.0,,21.0,32.0,65.0,15.0,66.0,PM10,SEDANG,DKI2 Kelapa Gading,4202,2016-08-03,66.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-03,201609,66.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,33.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-03,201608,54.0,,15.0,32.0,110.0,21.0,110.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4203,2016-08-03,110.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-03,201608,110.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,33.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-04,201608,67.0,,42.0,23.0,53.0,18.0,67.0,PM10,SEDANG,DKI2 Kelapa Gading,4204,2016-08-04,67.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-04,201609,67.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,34.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-04,201608,59.0,,15.0,29.0,133.0,15.0,133.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4205,2016-08-04,133.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-04,201608,133.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,34.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-05,201608,39.0,,19.0,16.0,48.0,10.0,48.0,O3,BAIK,DKI2 Kelapa Gading,4206,2016-08-05,48.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-05,201609,48.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,35.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-05,201608,72.0,,30.0,34.0,65.0,21.0,72.0,PM10,SEDANG,DKI2 Kelapa Gading,4207,2016-08-05,72.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-05,201608,72.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,35.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-06,201608,56.0,,19.0,27.0,56.0,11.0,56.0,PM10,SEDANG,DKI2 Kelapa Gading,4208,2016-08-06,56.0,SEDANG,"['PM10', 'O3']",2,PM10,True,VALID_MULTI_CRITICAL_ORIGINAL_RETAINED,"PM10, O3",201608,2016-08-06,201609,56.0,PM10,SEDANG,DKI2 Kelapa Gading,2,True,SEDANG,5,1,2,36.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-06,201608,53.0,,14.0,22.0,83.0,11.0,83.0,O3,SEDANG,DKI2 Kelapa Gading,4209,2016-08-06,83.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-06,201608,83.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,36.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-07,201608,48.0,,17.0,22.0,47.0,15.0,48.0,PM10,BAIK,DKI2 Kelapa Gading,4210,2016-08-07,48.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-07,201609,48.0,PM10,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,37.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-07,201608,54.0,,19.0,22.0,119.0,11.0,119.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4211,2016-08-07,119.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-07,201608,119.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,37.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-08,201608,52.0,,16.0,28.0,91.0,15.0,91.0,O3,SEDANG,DKI2 Kelapa Gading,4212,2016-08-08,91.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-08,201609,91.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,38.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-08,201608,36.0,,14.0,18.0,65.0,11.0,65.0,O3,SEDANG,DKI2 Kelapa Gading,4213,2016-08-08,65.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-08,201608,65.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,38.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-09,201608,77.0,,30.0,34.0,82.0,22.0,82.0,O3,SEDANG,DKI2 Kelapa Gading,4214,2016-08-09,82.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-09,201609,82.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,39.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-09,201608,56.0,,26.0,30.0,41.0,16.0,56.0,PM10,SEDANG,DKI2 Kelapa Gading,4215,2016-08-09,56.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-09,201608,56.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,39.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-10,201608,66.0,,31.0,30.0,55.0,12.0,66.0,PM10,SEDANG,DKI2 Kelapa Gading,4216,2016-08-10,66.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-10,201609,66.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,40.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-10,201608,50.0,,19.0,29.0,46.0,16.0,50.0,PM10,BAIK,DKI2 Kelapa Gading,4217,2016-08-10,50.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-10,201608,50.0,PM10,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,40.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-11,201608,54.0,,25.0,22.0,71.0,11.0,71.0,O3,SEDANG,DKI2 Kelapa Gading,4218,2016-08-11,71.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-11,201609,71.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,41.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-11,201608,51.0,,14.0,22.0,52.0,18.0,52.0,O3,SEDANG,DKI2 Kelapa Gading,4219,2016-08-11,52.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-11,201608,52.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,41.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-12,201608,49.0,,17.0,22.0,85.0,14.0,85.0,O3,SEDANG,DKI2 Kelapa Gading,4220,2016-08-12,85.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-12,201609,85.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,42.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-12,201608,54.0,,24.0,23.0,82.0,18.0,82.0,O3,SEDANG,DKI2 Kelapa Gading,4221,2016-08-12,82.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-12,201608,82.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,42.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-13,201608,49.0,,21.0,17.0,67.0,14.0,67.0,O3,SEDANG,DKI2 Kelapa Gading,4222,2016-08-13,67.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-13,201609,67.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,43.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-13,201608,57.0,,16.0,22.0,66.0,16.0,66.0,O3,SEDANG,DKI2 Kelapa Gading,4223,2016-08-13,66.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-13,201608,66.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,43.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-14,201608,56.0,,27.0,20.0,60.0,10.0,60.0,O3,SEDANG,DKI2 Kelapa Gading,4224,2016-08-14,60.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-14,201609,60.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,44.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-14,201608,42.0,,15.0,26.0,57.0,15.0,57.0,O3,SEDANG,DKI2 Kelapa Gading,4225,2016-08-14,57.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-14,201608,57.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,44.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-15,201608,46.0,,19.0,21.0,146.0,13.0,146.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4226,2016-08-15,146.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-15,201609,146.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,5,1,2,45.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-15,201608,33.0,,15.0,23.0,93.0,19.0,93.0,O3,SEDANG,DKI2 Kelapa Gading,4227,2016-08-15,93.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-15,201608,93.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,45.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-16,201608,86.0,,40.0,34.0,67.0,23.0,86.0,PM10,SEDANG,DKI2 Kelapa Gading,4228,2016-08-16,86.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-16,201609,86.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,46.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-16,201608,56.0,,19.0,19.0,69.0,12.0,69.0,O3,SEDANG,DKI2 Kelapa Gading,4229,2016-08-16,69.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-16,201608,69.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,46.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-17,201608,50.0,,17.0,23.0,69.0,17.0,69.0,O3,SEDANG,DKI2 Kelapa Gading,4230,2016-08-17,69.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-17,201609,69.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,47.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-17,201608,63.0,,33.0,30.0,36.0,12.0,63.0,PM10,SEDANG,DKI2 Kelapa Gading,4231,2016-08-17,63.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-17,201608,63.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,47.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-18,201608,46.0,,17.0,24.0,96.0,13.0,96.0,O3,SEDANG,DKI2 Kelapa Gading,4232,2016-08-18,96.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-18,201609,96.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,5,1,2,48.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-18,201608,37.0,,21.0,21.0,45.0,12.0,45.0,O3,BAIK,DKI2 Kelapa Gading,4233,2016-08-18,45.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-18,201608,45.0,O3,BAIK,DKI2 Kelapa Gading,1,False,BAIK,5,1,2,48.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
